dataset_source,phase,type,wt_pct,wavelength_(nm),mms1,mms2,jsc_mars-1,mgs-1_prototype,temperature_(¡c),m/z_18_(h2o),m/z_32_(o2),m/z_44_(co2),m/z_64_(so2),mass_(%),diameter_(microns),%_retained,%_channel
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Plagioclase,Crystalline,27.1,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Pyroxene,Crystalline,20.3,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Olivine,Crystalline,13.7,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Magnetite,Crystalline,1.9,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Hematite,Crystalline,1.1,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Anhydrite,Crystalline,0.9,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Quartz,Crystalline,0.0,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Ilmenite,Crystalline,0.0,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Basaltic Glass,Amorphous,22.9,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Hydrated Silica (Opal),Amorphous,5.0,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Mg-sulfate,Amorphous,4.0,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Ferrihydrite,Amorphous,1.7,,,,,,,,,,,,,,
MGS-1_Martian_Regolith_Simulant_Recipe.csv,Fe-carbonate,Amorphous,1.4,,,,,,,,,,,,,,
fig5_tgData.csv,,,,,,,,,825.873,,,,,96.6161,,,
fig5_tgData.csv,,,,,,,,,825.989,,,,,96.6159,,,
fig5_tgData.csv,,,,,,,,,826.105,,,,,96.6158,,,
fig5_tgData.csv,,,,,,,,,826.222,,,,,96.6158,,,
fig5_tgData.csv,,,,,,,,,826.339,,,,,96.6158,,,
fig5_tgData.csv,,,,,,,,,826.456,,,,,96.6158,,,
fig5_tgData.csv,,,,,,,,,826.574,,,,,96.6158,,,
fig5_tgData.csv,,,,,,,,,826.692,,,,,96.6158,,,
fig5_tgData.csv,,,,,,,,,826.811,,,,,96.6159,,,
fig5_tgData.csv,,,,,,,,,826.93,,,,,96.6161,,,
fig5_tgData.csv,,,,,,,,,827.048,,,,,96.6162,,,
fig5_tgData.csv,,,,,,,,,827.167,,,,,96.6164,,,
fig5_tgData.csv,,,,,,,,,827.286,,,,,96.6165,,,
fig5_tgData.csv,,,,,,,,,827.405,,,,,96.6167,,,
fig5_tgData.csv,,,,,,,,,827.524,,,,,96.6169,,,
fig5_tgData.csv,,,,,,,,,827.639,,,,,96.6171,,,
fig5_tgData.csv,,,,,,,,,827.758,,,,,96.6174,,,
fig5_tgData.csv,,,,,,,,,827.876,,,,,96.6177,,,
fig5_tgData.csv,,,,,,,,,827.995,,,,,96.618,,,
fig5_tgData.csv,,,,,,,,,828.113,,,,,96.6184,,,
fig5_tgData.csv,,,,,,,,,828.227,,,,,96.6188,,,
fig5_tgData.csv,,,,,,,,,828.345,,,,,96.6193,,,
fig5_tgData.csv,,,,,,,,,828.464,,,,,96.6198,,,
fig5_tgData.csv,,,,,,,,,828.582,,,,,96.6202,,,
fig5_tgData.csv,,,,,,,,,828.701,,,,,96.6209,,,
fig5_tgData.csv,,,,,,,,,828.82,,,,,96.6216,,,
fig5_tgData.csv,,,,,,,,,828.939,,,,,96.6223,,,
fig5_tgData.csv,,,,,,,,,829.058,,,,,96.6231,,,
fig5_tgData.csv,,,,,,,,,829.178,,,,,96.6238,,,
fig5_tgData.csv,,,,,,,,,829.297,,,,,96.6246,,,
fig5_tgData.csv,,,,,,,,,829.417,,,,,96.6253,,,
fig5_tgData.csv,,,,,,,,,829.536,,,,,96.6261,,,
fig5_tgData.csv,,,,,,,,,829.655,,,,,96.627,,,
fig5_tgData.csv,,,,,,,,,829.775,,,,,96.6278,,,
fig5_tgData.csv,,,,,,,,,829.894,,,,,96.6285,,,
fig5_tgData.csv,,,,,,,,,830.014,,,,,96.6292,,,
fig5_tgData.csv,,,,,,,,,830.133,,,,,96.6299,,,
fig5_tgData.csv,,,,,,,,,830.252,,,,,96.6306,,,
fig5_tgData.csv,,,,,,,,,830.371,,,,,96.6312,,,
fig5_tgData.csv,,,,,,,,,830.49,,,,,96.6318,,,
fig5_tgData.csv,,,,,,,,,830.608,,,,,96.6324,,,
fig5_tgData.csv,,,,,,,,,830.727,,,,,96.6329,,,
fig5_tgData.csv,,,,,,,,,830.845,,,,,96.6333,,,
fig5_tgData.csv,,,,,,,,,830.961,,,,,96.6339,,,
fig5_tgData.csv,,,,,,,,,831.078,,,,,96.6343,,,
fig5_tgData.csv,,,,,,,,,831.195,,,,,96.6346,,,
fig5_tgData.csv,,,,,,,,,831.312,,,,,96.635,,,
fig5_tgData.csv,,,,,,,,,831.429,,,,,96.6354,,,
fig5_tgData.csv,,,,,,,,,831.545,,,,,96.6357,,,
fig5_tgData.csv,,,,,,,,,831.661,,,,,96.6361,,,
fig5_tgData.csv,,,,,,,,,831.778,,,,,96.6363,,,
fig5_tgData.csv,,,,,,,,,831.895,,,,,96.6368,,,
fig5_tgData.csv,,,,,,,,,832.013,,,,,96.637,,,
fig5_tgData.csv,,,,,,,,,832.131,,,,,96.6374,,,
fig5_tgData.csv,,,,,,,,,832.249,,,,,96.6377,,,
fig5_tgData.csv,,,,,,,,,832.368,,,,,96.638,,,
fig5_tgData.csv,,,,,,,,,832.487,,,,,96.6384,,,
fig5_tgData.csv,,,,,,,,,832.606,,,,,96.6387,,,
fig5_tgData.csv,,,,,,,,,832.722,,,,,96.6388,,,
fig5_tgData.csv,,,,,,,,,832.842,,,,,96.6391,,,
fig5_tgData.csv,,,,,,,,,832.963,,,,,96.6394,,,
fig5_tgData.csv,,,,,,,,,833.084,,,,,96.6397,,,
fig5_tgData.csv,,,,,,,,,833.205,,,,,96.6399,,,
fig5_tgData.csv,,,,,,,,,833.323,,,,,96.6402,,,
fig5_tgData.csv,,,,,,,,,833.444,,,,,96.6404,,,
fig5_tgData.csv,,,,,,,,,833.565,,,,,96.6406,,,
fig5_tgData.csv,,,,,,,,,833.686,,,,,96.6406,,,
fig5_tgData.csv,,,,,,,,,833.806,,,,,96.6408,,,
fig5_tgData.csv,,,,,,,,,833.925,,,,,96.6408,,,
fig5_tgData.csv,,,,,,,,,834.045,,,,,96.6409,,,
fig5_tgData.csv,,,,,,,,,834.164,,,,,96.6409,,,
fig5_tgData.csv,,,,,,,,,834.282,,,,,96.6408,,,
fig5_tgData.csv,,,,,,,,,834.4,,,,,96.6406,,,
fig5_tgData.csv,,,,,,,,,834.517,,,,,96.6405,,,
fig5_tgData.csv,,,,,,,,,834.634,,,,,96.6404,,,
fig5_tgData.csv,,,,,,,,,834.751,,,,,96.6402,,,
fig5_tgData.csv,,,,,,,,,834.867,,,,,96.64,,,
fig5_tgData.csv,,,,,,,,,834.984,,,,,96.6399,,,
fig5_tgData.csv,,,,,,,,,835.1,,,,,96.6397,,,
fig5_tgData.csv,,,,,,,,,835.216,,,,,96.6395,,,
fig5_tgData.csv,,,,,,,,,835.328,,,,,96.6394,,,
fig5_tgData.csv,,,,,,,,,835.444,,,,,96.6392,,,
fig5_tgData.csv,,,,,,,,,835.56,,,,,96.639,,,
fig5_tgData.csv,,,,,,,,,835.677,,,,,96.639,,,
fig5_tgData.csv,,,,,,,,,835.793,,,,,96.6388,,,
fig5_tgData.csv,,,,,,,,,835.905,,,,,96.6387,,,
fig5_tgData.csv,,,,,,,,,836.022,,,,,96.6387,,,
fig5_tgData.csv,,,,,,,,,836.139,,,,,96.6386,,,
fig5_tgData.csv,,,,,,,,,836.255,,,,,96.6386,,,
fig5_tgData.csv,,,,,,,,,836.372,,,,,96.6384,,,
fig5_tgData.csv,,,,,,,,,836.488,,,,,96.6384,,,
fig5_tgData.csv,,,,,,,,,836.604,,,,,96.6383,,,
fig5_tgData.csv,,,,,,,,,836.719,,,,,96.6381,,,
fig5_tgData.csv,,,,,,,,,836.834,,,,,96.638,,,
fig5_tgData.csv,,,,,,,,,836.949,,,,,96.6379,,,
fig5_tgData.csv,,,,,,,,,837.065,,,,,96.6377,,,
fig5_tgData.csv,,,,,,,,,837.182,,,,,96.6375,,,
fig5_tgData.csv,,,,,,,,,837.298,,,,,96.6374,,,
fig5_tgData.csv,,,,,,,,,837.415,,,,,96.6372,,,
fig5_tgData.csv,,,,,,,,,837.533,,,,,96.637,,,
fig5_tgData.csv,,,,,,,,,837.65,,,,,96.6368,,,
fig5_tgData.csv,,,,,,,,,837.766,,,,,96.6366,,,
fig5_tgData.csv,,,,,,,,,837.886,,,,,96.6365,,,
fig5_tgData.csv,,,,,,,,,838.006,,,,,96.6363,,,
fig5_tgData.csv,,,,,,,,,838.127,,,,,96.6362,,,
fig5_tgData.csv,,,,,,,,,838.248,,,,,96.6362,,,
fig5_tgData.csv,,,,,,,,,838.365,,,,,96.6361,,,
fig5_tgData.csv,,,,,,,,,838.486,,,,,96.6359,,,
fig5_tgData.csv,,,,,,,,,838.607,,,,,96.6359,,,
fig5_tgData.csv,,,,,,,,,838.728,,,,,96.6359,,,
fig5_tgData.csv,,,,,,,,,838.849,,,,,96.6359,,,
fig5_tgData.csv,,,,,,,,,838.969,,,,,96.6359,,,
fig5_tgData.csv,,,,,,,,,839.088,,,,,96.6359,,,
fig5_tgData.csv,,,,,,,,,839.206,,,,,96.6359,,,
fig5_tgData.csv,,,,,,,,,839.325,,,,,96.6361,,,
fig5_tgData.csv,,,,,,,,,839.443,,,,,96.6362,,,
fig5_tgData.csv,,,,,,,,,839.56,,,,,96.6362,,,
fig5_tgData.csv,,,,,,,,,839.677,,,,,96.6362,,,
fig5_tgData.csv,,,,,,,,,839.795,,,,,96.6362,,,
fig5_tgData.csv,,,,,,,,,839.913,,,,,96.6362,,,
fig5_tgData.csv,,,,,,,,,840.031,,,,,96.6362,,,
fig5_tgData.csv,,,,,,,,,840.15,,,,,96.6361,,,
fig5_tgData.csv,,,,,,,,,840.269,,,,,96.6359,,,
fig5_tgData.csv,,,,,,,,,840.379,,,,,96.6359,,,
fig5_tgData.csv,,,,,,,,,840.497,,,,,96.6358,,,
fig5_tgData.csv,,,,,,,,,840.616,,,,,96.6358,,,
fig5_tgData.csv,,,,,,,,,840.734,,,,,96.6357,,,
fig5_tgData.csv,,,,,,,,,840.853,,,,,96.6355,,,
fig5_tgData.csv,,,,,,,,,840.962,,,,,96.6355,,,
fig5_tgData.csv,,,,,,,,,841.08,,,,,96.6355,,,
fig5_tgData.csv,,,,,,,,,841.196,,,,,96.6355,,,
fig5_tgData.csv,,,,,,,,,841.313,,,,,96.6357,,,
fig5_tgData.csv,,,,,,,,,841.43,,,,,96.6358,,,
fig5_tgData.csv,,,,,,,,,841.546,,,,,96.6359,,,
fig5_tgData.csv,,,,,,,,,841.662,,,,,96.6362,,,
fig5_tgData.csv,,,,,,,,,841.779,,,,,96.6365,,,
fig5_tgData.csv,,,,,,,,,841.896,,,,,96.6368,,,
fig5_tgData.csv,,,,,,,,,842.013,,,,,96.637,,,
fig5_tgData.csv,,,,,,,,,842.13,,,,,96.6373,,,
fig5_tgData.csv,,,,,,,,,842.248,,,,,96.6376,,,
fig5_tgData.csv,,,,,,,,,842.367,,,,,96.6379,,,
fig5_tgData.csv,,,,,,,,,842.486,,,,,96.6381,,,
fig5_tgData.csv,,,,,,,,,842.605,,,,,96.6384,,,
fig5_tgData.csv,,,,,,,,,842.724,,,,,96.6387,,,
fig5_tgData.csv,,,,,,,,,842.839,,,,,96.6388,,,
fig5_tgData.csv,,,,,,,,,842.958,,,,,96.639,,,
fig5_tgData.csv,,,,,,,,,843.077,,,,,96.6392,,,
fig5_tgData.csv,,,,,,,,,843.196,,,,,96.6395,,,
fig5_tgData.csv,,,,,,,,,843.314,,,,,96.6397,,,
fig5_tgData.csv,,,,,,,,,843.427,,,,,96.6399,,,
fig5_tgData.csv,,,,,,,,,843.544,,,,,96.6401,,,
fig5_tgData.csv,,,,,,,,,843.66,,,,,96.6403,,,
fig5_tgData.csv,,,,,,,,,843.776,,,,,96.6405,,,
fig5_tgData.csv,,,,,,,,,843.892,,,,,96.6406,,,
fig5_tgData.csv,,,,,,,,,844.009,,,,,96.6409,,,
fig5_tgData.csv,,,,,,,,,844.125,,,,,96.641,,,
fig5_tgData.csv,,,,,,,,,844.242,,,,,96.6413,,,
fig5_tgData.csv,,,,,,,,,844.359,,,,,96.6414,,,
fig5_tgData.csv,,,,,,,,,844.477,,,,,96.6416,,,
fig5_tgData.csv,,,,,,,,,844.595,,,,,96.642,,,
fig5_tgData.csv,,,,,,,,,844.712,,,,,96.6423,,,
fig5_tgData.csv,,,,,,,,,844.83,,,,,96.6426,,,
fig5_tgData.csv,,,,,,,,,844.949,,,,,96.643,,,
fig5_tgData.csv,,,,,,,,,845.067,,,,,96.6434,,,
fig5_tgData.csv,,,,,,,,,845.186,,,,,96.6437,,,
fig5_tgData.csv,,,,,,,,,845.304,,,,,96.6441,,,
fig5_tgData.csv,,,,,,,,,845.418,,,,,96.6443,,,
fig5_tgData.csv,,,,,,,,,845.535,,,,,96.6446,,,
fig5_tgData.csv,,,,,,,,,845.652,,,,,96.6449,,,
fig5_tgData.csv,,,,,,,,,845.768,,,,,96.6452,,,
fig5_tgData.csv,,,,,,,,,845.884,,,,,96.6455,,,
fig5_tgData.csv,,,,,,,,,845.995,,,,,96.6457,,,
fig5_tgData.csv,,,,,,,,,846.111,,,,,96.6459,,,
fig5_tgData.csv,,,,,,,,,846.227,,,,,96.646,,,
fig5_tgData.csv,,,,,,,,,846.343,,,,,96.6461,,,
fig5_tgData.csv,,,,,,,,,846.459,,,,,96.6464,,,
fig5_tgData.csv,,,,,,,,,846.577,,,,,96.6464,,,
fig5_tgData.csv,,,,,,,,,846.695,,,,,96.6465,,,
fig5_tgData.csv,,,,,,,,,846.814,,,,,96.6467,,,
fig5_tgData.csv,,,,,,,,,846.934,,,,,96.6468,,,
fig5_tgData.csv,,,,,,,,,847.056,,,,,96.647,,,
fig5_tgData.csv,,,,,,,,,847.178,,,,,96.6472,,,
fig5_tgData.csv,,,,,,,,,847.301,,,,,96.6473,,,
fig5_tgData.csv,,,,,,,,,847.424,,,,,96.6475,,,
fig5_tgData.csv,,,,,,,,,847.548,,,,,96.6477,,,
fig5_tgData.csv,,,,,,,,,847.671,,,,,96.6478,,,
fig5_tgData.csv,,,,,,,,,847.794,,,,,96.648,,,
fig5_tgData.csv,,,,,,,,,847.916,,,,,96.6481,,,
fig5_tgData.csv,,,,,,,,,848.038,,,,,96.6483,,,
fig5_tgData.csv,,,,,,,,,848.159,,,,,96.6483,,,
fig5_tgData.csv,,,,,,,,,848.28,,,,,96.6485,,,
fig5_tgData.csv,,,,,,,,,848.4,,,,,96.6486,,,
fig5_tgData.csv,,,,,,,,,848.518,,,,,96.6486,,,
fig5_tgData.csv,,,,,,,,,848.635,,,,,96.6489,,,
fig5_tgData.csv,,,,,,,,,848.752,,,,,96.649,,,
fig5_tgData.csv,,,,,,,,,848.868,,,,,96.6492,,,
fig5_tgData.csv,,,,,,,,,848.985,,,,,96.6493,,,
fig5_tgData.csv,,,,,,,,,849.102,,,,,96.6496,,,
fig5_tgData.csv,,,,,,,,,849.218,,,,,96.6497,,,
fig5_tgData.csv,,,,,,,,,849.336,,,,,96.6499,,,
fig5_tgData.csv,,,,,,,,,849.454,,,,,96.65,,,
fig5_tgData.csv,,,,,,,,,849.572,,,,,96.6502,,,
fig5_tgData.csv,,,,,,,,,849.69,,,,,96.6503,,,
fig5_tgData.csv,,,,,,,,,849.809,,,,,96.6503,,,
fig5_tgData.csv,,,,,,,,,849.929,,,,,96.6504,,,
fig5_tgData.csv,,,,,,,,,850.048,,,,,96.6504,,,
fig5_tgData.csv,,,,,,,,,850.168,,,,,96.6504,,,
fig5_tgData.csv,,,,,,,,,850.286,,,,,96.6504,,,
fig5_tgData.csv,,,,,,,,,850.405,,,,,96.6504,,,
fig5_tgData.csv,,,,,,,,,850.518,,,,,96.6505,,,
fig5_tgData.csv,,,,,,,,,850.633,,,,,96.6505,,,
fig5_tgData.csv,,,,,,,,,850.748,,,,,96.6506,,,
fig5_tgData.csv,,,,,,,,,850.863,,,,,96.6507,,,
fig5_tgData.csv,,,,,,,,,850.977,,,,,96.6508,,,
fig5_tgData.csv,,,,,,,,,851.085,,,,,96.651,,,
fig5_tgData.csv,,,,,,,,,851.198,,,,,96.6512,,,
fig5_tgData.csv,,,,,,,,,851.311,,,,,96.6512,,,
fig5_tgData.csv,,,,,,,,,851.423,,,,,96.6515,,,
fig5_tgData.csv,,,,,,,,,851.535,,,,,96.6515,,,
fig5_tgData.csv,,,,,,,,,851.649,,,,,96.6516,,,
fig5_tgData.csv,,,,,,,,,851.764,,,,,96.6518,,,
fig5_tgData.csv,,,,,,,,,851.879,,,,,96.6518,,,
fig5_tgData.csv,,,,,,,,,851.995,,,,,96.6519,,,
fig5_tgData.csv,,,,,,,,,852.112,,,,,96.6519,,,
fig5_tgData.csv,,,,,,,,,852.23,,,,,96.6519,,,
fig5_tgData.csv,,,,,,,,,852.35,,,,,96.652,,,
fig5_tgData.csv,,,,,,,,,852.469,,,,,96.652,,,
fig5_tgData.csv,,,,,,,,,852.59,,,,,96.652,,,
fig5_tgData.csv,,,,,,,,,852.711,,,,,96.652,,,
fig5_tgData.csv,,,,,,,,,852.832,,,,,96.6521,,,
fig5_tgData.csv,,,,,,,,,852.949,,,,,96.6521,,,
fig5_tgData.csv,,,,,,,,,853.07,,,,,96.6522,,,
fig5_tgData.csv,,,,,,,,,853.191,,,,,96.6523,,,
fig5_tgData.csv,,,,,,,,,853.312,,,,,96.6523,,,
fig5_tgData.csv,,,,,,,,,853.433,,,,,96.6524,,,
fig5_tgData.csv,,,,,,,,,853.548,,,,,96.6525,,,
fig5_tgData.csv,,,,,,,,,853.669,,,,,96.6526,,,
fig5_tgData.csv,,,,,,,,,853.788,,,,,96.6527,,,
fig5_tgData.csv,,,,,,,,,853.908,,,,,96.6528,,,
fig5_tgData.csv,,,,,,,,,854.028,,,,,96.6529,,,
fig5_tgData.csv,,,,,,,,,854.147,,,,,96.653,,,
fig5_tgData.csv,,,,,,,,,854.266,,,,,96.6531,,,
fig5_tgData.csv,,,,,,,,,854.386,,,,,96.6531,,,
fig5_tgData.csv,,,,,,,,,854.505,,,,,96.6532,,,
fig5_tgData.csv,,,,,,,,,854.625,,,,,96.6533,,,
fig5_tgData.csv,,,,,,,,,854.745,,,,,96.6534,,,
fig5_tgData.csv,,,,,,,,,854.864,,,,,96.6534,,,
fig5_tgData.csv,,,,,,,,,854.984,,,,,96.6536,,,
fig5_tgData.csv,,,,,,,,,855.103,,,,,96.6537,,,
fig5_tgData.csv,,,,,,,,,855.222,,,,,96.6537,,,
fig5_tgData.csv,,,,,,,,,855.341,,,,,96.6537,,,
fig5_tgData.csv,,,,,,,,,855.461,,,,,96.6537,,,
fig5_tgData.csv,,,,,,,,,855.576,,,,,96.6536,,,
fig5_tgData.csv,,,,,,,,,855.696,,,,,96.6534,,,
fig5_tgData.csv,,,,,,,,,855.816,,,,,96.6533,,,
fig5_tgData.csv,,,,,,,,,855.936,,,,,96.653,,,
fig5_tgData.csv,,,,,,,,,856.056,,,,,96.6528,,,
fig5_tgData.csv,,,,,,,,,856.172,,,,,96.6525,,,
fig5_tgData.csv,,,,,,,,,856.293,,,,,96.6521,,,
fig5_tgData.csv,,,,,,,,,856.413,,,,,96.6518,,,
fig5_tgData.csv,,,,,,,,,856.534,,,,,96.6515,,,
fig5_tgData.csv,,,,,,,,,856.653,,,,,96.6512,,,
fig5_tgData.csv,,,,,,,,,856.771,,,,,96.6511,,,
fig5_tgData.csv,,,,,,,,,856.889,,,,,96.6508,,,
fig5_tgData.csv,,,,,,,,,857.007,,,,,96.6506,,,
fig5_tgData.csv,,,,,,,,,857.123,,,,,96.6504,,,
fig5_tgData.csv,,,,,,,,,857.238,,,,,96.6502,,,
fig5_tgData.csv,,,,,,,,,857.353,,,,,96.65,,,
fig5_tgData.csv,,,,,,,,,857.467,,,,,96.6498,,,
fig5_tgData.csv,,,,,,,,,857.581,,,,,96.6496,,,
fig5_tgData.csv,,,,,,,,,857.695,,,,,96.6496,,,
fig5_tgData.csv,,,,,,,,,857.809,,,,,96.6494,,,
fig5_tgData.csv,,,,,,,,,857.923,,,,,96.6494,,,
fig5_tgData.csv,,,,,,,,,858.028,,,,,96.6494,,,
fig5_tgData.csv,,,,,,,,,858.143,,,,,96.6494,,,
fig5_tgData.csv,,,,,,,,,858.259,,,,,96.6494,,,
fig5_tgData.csv,,,,,,,,,858.375,,,,,96.6494,,,
fig5_tgData.csv,,,,,,,,,858.491,,,,,96.6494,,,
fig5_tgData.csv,,,,,,,,,858.6,,,,,96.6496,,,
fig5_tgData.csv,,,,,,,,,858.717,,,,,96.6496,,,
fig5_tgData.csv,,,,,,,,,858.835,,,,,96.6498,,,
fig5_tgData.csv,,,,,,,,,858.953,,,,,96.65,,,
fig5_tgData.csv,,,,,,,,,859.071,,,,,96.6502,,,
fig5_tgData.csv,,,,,,,,,859.19,,,,,96.6505,,,
fig5_tgData.csv,,,,,,,,,859.309,,,,,96.6507,,,
fig5_tgData.csv,,,,,,,,,859.427,,,,,96.651,,,
fig5_tgData.csv,,,,,,,,,859.546,,,,,96.6512,,,
fig5_tgData.csv,,,,,,,,,859.665,,,,,96.6516,,,
fig5_tgData.csv,,,,,,,,,859.784,,,,,96.6519,,,
fig5_tgData.csv,,,,,,,,,859.904,,,,,96.6522,,,
fig5_tgData.csv,,,,,,,,,860.023,,,,,96.6526,,,
fig5_tgData.csv,,,,,,,,,860.142,,,,,96.653,,,
fig5_tgData.csv,,,,,,,,,860.261,,,,,96.6534,,,
fig5_tgData.csv,,,,,,,,,860.38,,,,,96.6537,,,
fig5_tgData.csv,,,,,,,,,860.498,,,,,96.6543,,,
fig5_tgData.csv,,,,,,,,,860.611,,,,,96.6547,,,
fig5_tgData.csv,,,,,,,,,860.728,,,,,96.6552,,,
fig5_tgData.csv,,,,,,,,,860.845,,,,,96.6558,,,
fig5_tgData.csv,,,,,,,,,860.961,,,,,96.6565,,,
fig5_tgData.csv,,,,,,,,,861.077,,,,,96.6571,,,
fig5_tgData.csv,,,,,,,,,861.188,,,,,96.6577,,,
fig5_tgData.csv,,,,,,,,,861.303,,,,,96.6584,,,
fig5_tgData.csv,,,,,,,,,861.418,,,,,96.659,,,
fig5_tgData.csv,,,,,,,,,861.533,,,,,96.6595,,,
fig5_tgData.csv,,,,,,,,,861.649,,,,,96.6601,,,
fig5_tgData.csv,,,,,,,,,861.765,,,,,96.6606,,,
fig5_tgData.csv,,,,,,,,,861.883,,,,,96.6612,,,
fig5_tgData.csv,,,,,,,,,862.001,,,,,96.6617,,,
fig5_tgData.csv,,,,,,,,,862.12,,,,,96.662,,,
fig5_tgData.csv,,,,,,,,,862.24,,,,,96.6624,,,
fig5_tgData.csv,,,,,,,,,862.36,,,,,96.6627,,,
fig5_tgData.csv,,,,,,,,,862.481,,,,,96.6629,,,
fig5_tgData.csv,,,,,,,,,862.602,,,,,96.6631,,,
fig5_tgData.csv,,,,,,,,,862.724,,,,,96.6632,,,
fig5_tgData.csv,,,,,,,,,862.845,,,,,96.6632,,,
fig5_tgData.csv,,,,,,,,,862.966,,,,,96.6633,,,
fig5_tgData.csv,,,,,,,,,863.082,,,,,96.6633,,,
fig5_tgData.csv,,,,,,,,,863.202,,,,,96.6633,,,
fig5_tgData.csv,,,,,,,,,863.321,,,,,96.6633,,,
fig5_tgData.csv,,,,,,,,,863.439,,,,,96.6633,,,
fig5_tgData.csv,,,,,,,,,863.557,,,,,96.6633,,,
fig5_tgData.csv,,,,,,,,,863.672,,,,,96.6634,,,
fig5_tgData.csv,,,,,,,,,863.79,,,,,96.6634,,,
fig5_tgData.csv,,,,,,,,,863.908,,,,,96.6635,,,
fig5_tgData.csv,,,,,,,,,864.026,,,,,96.6635,,,
fig5_tgData.csv,,,,,,,,,864.143,,,,,96.6636,,,
fig5_tgData.csv,,,,,,,,,864.262,,,,,96.6636,,,
fig5_tgData.csv,,,,,,,,,864.38,,,,,96.6638,,,
fig5_tgData.csv,,,,,,,,,864.499,,,,,96.6638,,,
fig5_tgData.csv,,,,,,,,,864.618,,,,,96.6639,,,
fig5_tgData.csv,,,,,,,,,864.738,,,,,96.6639,,,
fig5_tgData.csv,,,,,,,,,864.858,,,,,96.6639,,,
fig5_tgData.csv,,,,,,,,,864.979,,,,,96.6639,,,
fig5_tgData.csv,,,,,,,,,865.1,,,,,96.6639,,,
fig5_tgData.csv,,,,,,,,,865.221,,,,,96.6638,,,
fig5_tgData.csv,,,,,,,,,865.341,,,,,96.6636,,,
fig5_tgData.csv,,,,,,,,,865.461,,,,,96.6636,,,
fig5_tgData.csv,,,,,,,,,865.581,,,,,96.6634,,,
fig5_tgData.csv,,,,,,,,,865.701,,,,,96.6632,,,
fig5_tgData.csv,,,,,,,,,865.819,,,,,96.6629,,,
fig5_tgData.csv,,,,,,,,,865.937,,,,,96.6626,,,
fig5_tgData.csv,,,,,,,,,866.053,,,,,96.6624,,,
fig5_tgData.csv,,,,,,,,,866.169,,,,,96.6621,,,
fig5_tgData.csv,,,,,,,,,866.284,,,,,96.6618,,,
fig5_tgData.csv,,,,,,,,,866.398,,,,,96.6617,,,
fig5_tgData.csv,,,,,,,,,866.512,,,,,96.6613,,,
fig5_tgData.csv,,,,,,,,,866.626,,,,,96.6612,,,
fig5_tgData.csv,,,,,,,,,866.74,,,,,96.661,,,
fig5_tgData.csv,,,,,,,,,866.854,,,,,96.6607,,,
fig5_tgData.csv,,,,,,,,,866.968,,,,,96.6605,,,
fig5_tgData.csv,,,,,,,,,867.084,,,,,96.6603,,,
fig5_tgData.csv,,,,,,,,,867.2,,,,,96.6601,,,
fig5_tgData.csv,,,,,,,,,867.317,,,,,96.6599,,,
fig5_tgData.csv,,,,,,,,,867.434,,,,,96.6598,,,
fig5_tgData.csv,,,,,,,,,867.552,,,,,96.6595,,,
fig5_tgData.csv,,,,,,,,,867.67,,,,,96.6592,,,
fig5_tgData.csv,,,,,,,,,867.789,,,,,96.6591,,,
fig5_tgData.csv,,,,,,,,,867.908,,,,,96.6588,,,
fig5_tgData.csv,,,,,,,,,868.027,,,,,96.6587,,,
fig5_tgData.csv,,,,,,,,,868.141,,,,,96.6584,,,
fig5_tgData.csv,,,,,,,,,868.258,,,,,96.6582,,,
fig5_tgData.csv,,,,,,,,,868.375,,,,,96.6579,,,
fig5_tgData.csv,,,,,,,,,868.491,,,,,96.6576,,,
fig5_tgData.csv,,,,,,,,,868.608,,,,,96.6573,,,
fig5_tgData.csv,,,,,,,,,868.719,,,,,96.657,,,
fig5_tgData.csv,,,,,,,,,868.835,,,,,96.6566,,,
fig5_tgData.csv,,,,,,,,,868.951,,,,,96.6563,,,
fig5_tgData.csv,,,,,,,,,869.066,,,,,96.6559,,,
fig5_tgData.csv,,,,,,,,,869.182,,,,,96.6557,,,
fig5_tgData.csv,,,,,,,,,869.299,,,,,96.6554,,,
fig5_tgData.csv,,,,,,,,,869.417,,,,,96.655,,,
fig5_tgData.csv,,,,,,,,,869.534,,,,,96.6547,,,
fig5_tgData.csv,,,,,,,,,869.653,,,,,96.6544,,,
fig5_tgData.csv,,,,,,,,,869.772,,,,,96.6541,,,
fig5_tgData.csv,,,,,,,,,869.892,,,,,96.6539,,,
