wavenumber_cm_1,absorbance_norm_1um,phase,temperature_C,material,source,license
2376.17095,3.1090784778754e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2374.24224,3.56004473387955e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2372.31353,4.15124891474759e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2370.38482,4.64769071042729e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2368.45611,5.14421557951116e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2366.5274,5.51366097965142e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2364.59869,6.0103496787684e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2362.66998,6.50712151982665e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2360.74127,7.028535566673e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2358.81256,7.48529814705966e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2356.88385,7.94726540433737e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2354.95514,8.45868304050121e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2353.02643,9.06632439307425e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2351.09771,9.46741000918668e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2349.169,9.93377194351549e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2347.24029,0.000104312107747829,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2345.31158,0.000108987766251334,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2343.38287,0.000113963772718888,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2341.45416,0.000119186717088595,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2339.52545,0.000123711313209444,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2337.59674,0.000128287323209932,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2335.66803,0.000133512907678218,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2333.73932,0.000138935097320009,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2331.81061,0.000143463004126633,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2329.8819,0.000148288471406551,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2327.95319,0.000153271166376155,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2326.02448,0.000158357614140874,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2324.09577,0.000163082606441081,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2322.16706,0.000167614653233155,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2320.23835,0.000172703652691579,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2318.30964,0.000177834256252748,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2316.38093,0.00018175610672802,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2314.45222,0.000186394509836298,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2312.52351,0.000192632218329988,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2310.5948,0.000197218955003249,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2308.66609,0.000202313057647103,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2306.73738,0.000207448834763281,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2304.80867,0.000212091558243203,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2302.87996,0.000216681377881194,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2300.95125,0.000221819748385032,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2299.02254,0.000226255512415192,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2297.09383,0.000230798444813011,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2295.16512,0.000193463024743757,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2293.23641,0.00015631825212558,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2291.3077,0.000118352415587189,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2289.37899,8.09971539901427e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2287.45028,4.54616015701046e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2285.52157,1.57090446890922e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2283.59286,-7.33645111209501e-06,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2281.66415,-2.42822833847787e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2279.73544,-3.6312078278268e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2277.80673,-4.50832252386322e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2275.87802,-5.18340804922483e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2273.94931,-5.38378765980202e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2272.0206,-5.21305257294942e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2270.09189,-4.55183174017111e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2268.16318,-3.73060402111624e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2266.23447,-3.02830563294039e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2264.30576,-2.34216829417294e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2262.37705,-1.86220216953562e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2260.44834,-2.12904945199435e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2258.51963,-2.23350782151593e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2256.59092,-2.08157293532824e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2254.66221,-1.74047901158771e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2252.7335,-1.53709962530007e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2250.80479,-8.47635898054984e-06,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2248.87608,-2.9492549091425e-06,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2246.94736,-9.09917167480573e-06,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2245.01865,-1.81868119085881e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2243.08994,-2.41443958009024e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2241.16123,-2.62446840585031e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2239.23252,-2.90576060809054e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2237.30381,-3.92056362047089e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2235.3751,-5.01187767188999e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2233.44639,-5.56809925788318e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2231.51768,-5.30688738377313e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2229.58897,-4.9225426445188e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2227.66026,-4.29013881048586e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2225.73155,-4.18044805303419e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2223.80284,-4.33347060000474e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2221.87413,-4.49971296591588e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2219.94542,-4.54449096205522e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2218.01671,-4.83160803269341e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2216.088,-5.47408432559852e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2214.15929,-6.21739216843174e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2212.23058,-7.03810905094605e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2210.30187,-8.36834936984161e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2208.37316,-9.89019388001287e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2206.44445,-0.000108230789139705,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2204.51574,-0.000111468944079311,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2202.58703,-0.000112500873860363,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2200.65832,-0.0001090032419515,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2198.72961,-9.85930817761604e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2196.8009,-8.47928842384401e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2194.87219,-7.20221331695105e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2192.94348,-6.10210783877022e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2191.01477,-4.92925972966181e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2189.08606,-3.89524318088515e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2187.15735,-3.38644255249684e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2185.22864,-2.90675408727465e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2183.29993,-2.20459173955361e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2181.37122,-1.96233952286391e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2179.44251,-1.16882919887667e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2177.5138,-6.10446635558894e-06,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2175.58509,8.6527566752561e-07,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2173.65638,1.13187783381902e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2171.72767,1.42965446015675e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2169.79896,8.90061945205016e-06,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2167.87025,5.15687003755583e-06,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2165.94154,8.19764868752251e-06,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2164.01283,7.861232496297e-08,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2162.08412,-6.55683955409346e-06,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2160.15541,-8.5672939841455e-06,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2158.2267,-7.90088641073571e-06,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2156.29799,1.11547525454423e-06,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2154.36928,2.64963034695486e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2152.44057,5.26561091671255e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2150.51186,7.22986848257157e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2148.58315,0.000114856873723951,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2146.65444,0.000151403790381586,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2144.72573,0.000181215847764757,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2142.79701,0.000208934983219618,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2140.8683,0.000245287441840124,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2138.93959,0.000289865353554626,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2137.01088,0.000337649085559576,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2135.08217,0.000387513014727045,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2133.15346,0.00043537230009512,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2131.22475,0.000479183866037205,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2129.29604,0.00051434117863849,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2127.36733,0.000544386442153596,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2125.43862,0.000574221027402159,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2123.50991,0.000611322889732609,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2121.5812,0.000655386238188427,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2119.65249,0.000697723356905118,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2117.72378,0.000733689579556336,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2115.79507,0.000759245222000832,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2113.86636,0.000775021549159203,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2111.93765,0.000786183555013375,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2110.00894,0.000794068298960965,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2108.08023,0.000799940260867107,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2106.15152,0.000808166548068085,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2104.22281,0.000813259831641684,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2102.2941,0.000805124789726967,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2100.36539,0.000781329150070437,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2098.43668,0.000754968215083401,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2096.50797,0.000727923225038604,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2094.57926,0.000697129578844933,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2092.65055,0.000668995813576889,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2090.72184,0.000640356776236807,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2088.79313,0.000609852347511186,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2086.86442,0.000578215690922992,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2084.93571,0.000544990078116119,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2083.007,0.000516829503593165,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2081.07829,0.000490065558839965,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2079.14958,0.000467999399947209,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2077.22087,0.000447189349599804,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2075.29216,0.000425128808452901,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2073.36345,0.000399423062158953,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2071.43474,0.000371491139226268,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2069.50603,0.000340783871027357,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2067.57732,0.000313673481539329,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2065.64861,0.000287402375794595,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2063.7199,0.00026070691819072,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2061.79119,0.000236663170103395,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2059.86248,0.000219112834928322,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2057.93377,0.000200630576770901,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2056.00506,0.00018022603722038,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2054.07635,0.000163505696154056,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2052.14764,0.000150692906508298,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2050.21893,0.000139804490777798,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2048.29022,0.000125639880385944,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2046.36151,0.000108428086622355,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2044.4328,8.48323922039972e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2042.50409,6.26912453842661e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2040.57538,3.98362262031715e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2038.64666,1.4739291280357e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2036.71795,1.38820192315433e-06,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2034.78924,-1.5295880978217e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2032.86053,-3.15679393740593e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2030.93182,-3.57632067926117e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2029.00311,-4.51224096229197e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2027.0744,-4.55710070397793e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2025.14569,-4.58184360013426e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2023.21698,-3.79769235459886e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2021.28827,-4.96069005924135e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2019.35956,-5.73219339850459e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2017.43085,-6.3447694264358e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2015.50214,-6.86192700340099e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2013.57343,-6.94890686399732e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2011.64472,-6.5539247452446e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2009.71601,-7.25214277096654e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2007.7873,-7.71601103776432e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2005.85859,-8.10375875965309e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2003.92988,-0.000108098495784751,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2002.00117,-0.000132979979385596,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
2000.07246,-0.000150425127059192,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1998.14375,-0.000158170566642805,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1996.21504,-0.000153616297058432,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1994.28633,-0.000140293288193049,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1992.35762,-0.000124990155958908,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1990.42891,-0.000109868620160696,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1988.5002,-9.28188036735422e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1986.57149,-7.43752572904582e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1984.64278,-4.92921020225574e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1982.71407,-1.81209060102865e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1980.78536,-3.46880255505359e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1978.85665,-4.4036143882091e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1976.92794,-4.69454583286095e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1974.99923,-4.46666278437336e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1973.07052,-4.49145754236072e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1971.14181,-4.3679191343538e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1969.2131,-4.3618305099226e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1967.28439,-4.43566461706833e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1965.35568,-4.88149556165064e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1963.42697,-5.92660572423497e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1961.49826,-7.41906048013747e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1959.56955,-9.15904899178456e-05,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1957.64084,-0.000106854186259384,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
1955.71213,-0.000125300101884942,gamma,160,PVDF,Mendeley Data: 10.17632/sfbpt6sjb3.1,CC BY 4.0
